id,created_at,char,char_data
580,2026-02-18 16:35:34.078296,υ,"{""letter"":""υ"",""timestamp"":""2026-02-18T16:35:34.205Z"",""num_strokes"":1,""strokes"":[[[267.7374496459961,169.96351623535156,0],[267.7374496459961,169.96351623535156,0.056],[267.25821685791016,186.08702087402344,0.122],[266.1006851196289,197.0496368408203,0.138],[265.3413314819336,206.11976623535156,0.154],[264.8621139526367,214.5827178955078,0.171],[264.3828811645508,223.7830352783203,0.187],[264.7642135620117,235.3503875732422,0.204],[265.21533966064453,246.2792510986328,0.221],[266.74060821533203,255.19761657714844,0.237],[268.2049789428711,262.91477966308594,0.255],[270.8076400756836,270.18418884277344,0.271],[274.10973358154297,276.69517517089844,0.287],[278.5253372192383,283.18687438964844,0.304],[282.54415130615234,287.2455291748047,0.321],[286.3741683959961,290.04917907714844,0.338],[290.2032699584961,291.27464294433594,0.355],[293.4022903442383,291.0099334716797,0.371],[297.63472747802734,287.83250427246094,0.388],[304.0674362182617,280.83714294433594,0.405],[310.2888870239258,273.1555938720703,0.421],[316.7394485473633,264.24473571777344,0.438],[324.0275344848633,253.85646057128906,0.454],[330.7075881958008,243.1149444580078,0.471],[336.5351028442383,232.9116668701172,0.488],[342.1255569458008,221.27210998535156,0.505],[346.43433380126953,207.9204559326172,0.522],[348.54515838623047,197.1494598388672,0.538],[349.68863677978516,186.78831481933594,0.555],[349.2651596069336,177.01087951660156,0.572],[347.7862777709961,170.0229949951172,0.589],[344.7924270629883,164.00157165527344,0.605],[340.68224334716797,159.12925720214844,0.622],[334.8074417114258,155.3268585205078,0.639],[329.4774856567383,152.99400329589844,0.655],[324.5077133178711,152.2224884033203,0.672],[322.1317367553711,152.2224884033203,0.689],[321.13770294189453,152.97715759277344,0.705],[320.03075408935547,154.56471252441406,0.722],[319.9754867553711,156.3939971923828,0.739],[322.3322219848633,161.7465057373047,0.756],[328.0379409790039,167.38243103027344,0.772],[334.2903060913086,171.0891876220703,0.789],[342.04637908935547,173.42112731933594,0.806],[350.0610580444336,174.2788543701172,0.822],[356.2684555053711,173.10166931152344,0.839],[363.98192596435547,170.86012268066406,0.856],[371.2943649291992,167.78575134277344,0.872],[376.5765914916992,164.4958038330078,0.889],[379.30342864990234,162.86985778808594,0.906],[379.88106536865234,162.29173278808594,0.917]]]}"
678,2026-02-18 16:47:27.898795,υ,"{""letter"":""υ"",""timestamp"":""2026-02-18T16:47:27.647Z"",""num_strokes"":1,""strokes"":[[[293,238.171875,0],[291,246.171875,0.063],[291,247.171875,0.08],[291,254.171875,0.08],[291,268.171875,0.096],[291,284.171875,0.113],[293,299.171875,0.13],[296,312.171875,0.146],[300,320.171875,0.163],[306,326.171875,0.18],[314,329.171875,0.196],[323,330.171875,0.213],[334,330.171875,0.23],[341,328.171875,0.247],[346,321.171875,0.264],[346,311.171875,0.28],[346,296.171875,0.297],[346,279.171875,0.313],[346,263.171875,0.33],[345,255.171875,0.347],[344,254.171875,0.363],[345,251.171875,0.38]]]}"
613,2026-02-18 16:41:12.290491,υ,"{""letter"":""υ"",""timestamp"":""2026-02-18T16:41:12.426Z"",""num_strokes"":1,""strokes"":[[[218.80398559570312,169.60406494140625,0],[218.80398559570312,169.60406494140625,0.078],[220.50711059570312,181.52947998046875,0.148],[220.96094512939453,190.50180053710938,0.164],[220.95171356201172,200.7581787109375,0.181],[220.2574691772461,211.07244873046875,0.197],[219.78054809570312,220.55966186523438,0.214],[219.5309066772461,226.37322998046875,0.231],[219.8941879272461,234.38992309570312,0.247],[221.0447540283203,242.12039184570312,0.264],[223.13423919677734,248.78482055664062,0.281],[226.16016387939453,255.92977905273438,0.297],[229.8057632446289,262.4978942871094,0.315],[234.98082733154297,268.2997131347656,0.331],[241.0035629272461,271.7585144042969,0.348],[246.33238983154297,273.2532043457031,0.364],[249.96627044677734,273.4666442871094,0.381],[254.63672637939453,270.4233093261719,0.397],[259.96700286865234,262.9382019042969,0.414],[264.26598358154297,253.63992309570312,0.431],[267.2095260620117,241.41903686523438,0.448],[267.84981536865234,228.37857055664062,0.464],[267.12288665771484,213.9925537109375,0.481],[266.03304290771484,201.598388671875,0.498],[264.97338104248047,192.01776123046875,0.515],[263.79688262939453,185.48443603515625,0.531],[262.58985137939453,183.2425537109375,0.548],[262.03694915771484,182.68930053710938,0.553]]]}"
650,2026-02-18 16:42:52.969392,υ,"{""letter"":""υ"",""timestamp"":""2026-02-18T16:42:52.830Z"",""num_strokes"":1,""strokes"":[[[305.5076370239258,226.46286010742188,0],[311.65209197998047,248.75625610351562,0.074],[312.4923629760742,259.8489685058594,0.09],[312.6121597290039,269.6024475097656,0.107],[312.87743377685547,278.78338623046875,0.125],[314.4340286254883,284.4861145019531,0.141],[317.41007232666016,287.274658203125,0.158],[321.3069534301758,288.5510559082031,0.175],[325.82848358154297,287.2013854980469,0.192],[330.6670150756836,282.1892395019531,0.208],[335.00695037841797,272.26458740234375,0.224],[338.6871566772461,255.72811889648438,0.241],[341.1604232788086,236.96841430664062,0.258],[342.33924102783203,217.65069580078125,0.275],[343.41808319091797,199.58056640625,0.292],[343.5170211791992,196.60867309570312,0.299]]]}"
664,2026-02-18 16:43:26.560003,υ,"{""letter"":""υ"",""timestamp"":""2026-02-18T16:43:26.418Z"",""num_strokes"":1,""strokes"":[[[288.1013870239258,246.365966796875,0],[288.1013870239258,246.365966796875,0.04],[295.3732681274414,257.609375,0.074],[297.57848358154297,265.25140380859375,0.09],[298.0479202270508,274.9024353027344,0.107],[297.4482650756836,285.9316101074219,0.124],[296.98229217529297,295.63092041015625,0.14],[297.8218765258789,304.11944580078125,0.158],[300.42395782470703,309.995849609375,0.174],[304.46424102783203,313.1937561035156,0.191],[309.55870819091797,314.4888916015625,0.207],[314.65209197998047,313.17083740234375,0.224],[319.8114700317383,310.23577880859375,0.242],[324.72534942626953,304.35699462890625,0.258],[328.8642349243164,295.83026123046875,0.274],[333.48473358154297,284.3104248046875,0.291],[336.7795181274414,269.7395935058594,0.308],[338.1885452270508,252.2791748046875,0.324],[338.7892379760742,233.83160400390625,0.341],[338.89896392822266,217.933349609375,0.356]]]}"
692,2026-02-18 16:48:06.563886,υ,"{""letter"":""υ"",""timestamp"":""2026-02-18T16:48:06.317Z"",""num_strokes"":1,""strokes"":[[[278,303.171875,0],[283,317.171875,0.032],[289,325.171875,0.047],[296,335.171875,0.063],[303,343.171875,0.08],[310,350.171875,0.097],[317,354.171875,0.113],[325,354.171875,0.13],[334,353.171875,0.147],[342,378.671875,0.165],[349,365.671875,0.18],[354,353.671875,0.197],[357,342.671875,0.213],[358,331.671875,0.23],[358,319.671875,0.247],[357,305.671875,0.264],[354,286.671875,0.28],[353,266.671875,0.297],[353,261.671875,0.314]]]}"
717,2026-02-18 16:50:26.302919,υ,"{""letter"":""υ"",""timestamp"":""2026-02-18T16:50:26.322Z"",""num_strokes"":1,""strokes"":[[[275.1527786254883,233.48333740234375,0],[274.9652786254883,233.18194580078125,0.022],[274.8246536254883,232.98089599609375,0.033],[274.7777786254883,232.88021850585938,0.042],[274.50902557373047,232.70590209960938,0.059],[274.4027786254883,232.7799072265625,0.067],[274.1215286254883,233.28228759765625,0.075],[273.6527786254883,234.6895751953125,0.083],[273.2267379760742,237.24826049804688,0.092],[272.9746627807617,241.31393432617188,0.1],[272.74584197998047,247.6392822265625,0.108],[272.6225814819336,255.32852172851562,0.117],[272.80728912353516,262.36285400390625,0.125],[273.0875015258789,268.2052001953125,0.133],[273.64722442626953,273.63751220703125,0.142],[274.54166412353516,277.88470458984375,0.15],[275.59583282470703,280.57916259765625,0.158],[276.81668853759766,282.8302001953125,0.167],[278.3871536254883,284.74896240234375,0.175],[280.2152786254883,286.15625,0.183],[282.4184036254883,287.26214599609375,0.191],[284.9965286254883,287.86529541015625,0.2],[287.9781265258789,287.649658203125,0.209],[291.8246536254883,286.1142578125,0.217],[296.2899398803711,283.0316162109375,0.225],[300.8225784301758,278.6156005859375,0.233],[304.9951400756836,273.65521240234375,0.242],[309.05521392822266,268.10137939453125,0.25],[313.12430572509766,261.772216796875,0.259],[316.1715316772461,256.4781188964844,0.267],[318.03646087646484,252.49688720703125,0.275],[319.4611129760742,249.44131469726562,0.284],[320.7781295776367,246.61737060546875,0.292],[321.9937515258789,244.12014770507812,0.3],[323.1059036254883,241.72604370117188,0.309],[323.9496536254883,239.41424560546875,0.317],[324.56771087646484,236.75485229492188,0.326],[324.8402786254883,235.29275512695312,0.33]]]}"
730,2026-02-18 16:50:56.068485,υ,"{""letter"":""υ"",""timestamp"":""2026-02-18T16:50:55.804Z"",""num_strokes"":1,""strokes"":[[[310.6666946411133,163.46665954589844,0.001],[310.55001068115234,165.13368225097656,0.033],[310.6666946411133,167.54270935058594,0.042],[310.6666946411133,171.4895782470703,0.05],[310.8934097290039,178.96388244628906,0.059],[312.4684066772461,196.43540954589844,0.076],[315.03958892822266,205.6211700439453,0.083],[318.19063568115234,214.70729064941406,0.092],[322.05973052978516,222.9920196533203,0.101],[325.52745819091797,230.49757385253906,0.11],[329.1059036254883,236.26011657714844,0.117],[333.2576675415039,240.36671447753906,0.126],[338.65035247802734,243.35386657714844,0.134],[344.0920181274414,244.8451385498047,0.143],[349.95833587646484,244.58506774902344,0.151],[356.7027816772461,242.8468780517578,0.159],[363.93334197998047,239.16700744628906,0.168],[369.91666412353516,233.2850799560547,0.176],[375.2600784301758,225.98020935058594,0.184],[380.1323013305664,217.47569274902344,0.193],[384.5114517211914,208.61598205566406,0.2],[388.0857620239258,199.97886657714844,0.209],[391.1732864379883,192.06666564941406,0.217],[393.2999954223633,186.3871612548828,0.226],[394.5614700317383,182.4844207763672,0.234],[395.1611099243164,180.10520935058594,0.242],[395.2888870239258,178.7538299560547,0.251],[395.0458450317383,177.9138946533203,0.259],[394.4389114379883,176.9472198486328,0.267],[393.24549102783203,176.13401794433594,0.276],[391.8267288208008,175.66770935058594,0.284],[390.1593704223633,175.55555725097656,0.293],[388.6638870239258,175.55555725097656,0.301],[387.49793243408203,175.55555725097656,0.309],[387.11112213134766,175.55555725097656,0.315]]]}"
744,2026-02-18 16:51:36.574195,υ,"{""letter"":""υ"",""timestamp"":""2026-02-18T16:51:36.263Z"",""num_strokes"":1,""strokes"":[[[271.2000045776367,181.69442749023438,0],[271.2000045776367,182.365966796875,0.019],[271.42256927490234,183.78402709960938,0.028],[271.79618072509766,185.86770629882812,0.036],[272.8656234741211,191.20559692382812,0.044],[274.02603912353516,201.04861450195312,0.053],[275.08472442626953,212.92083740234375,0.061],[276.3784713745117,224.77151489257812,0.069],[278.0250015258789,236.02706909179688,0.077],[279.8048629760742,247.06320190429688,0.086],[282.0281295776367,256.9100646972656,0.094],[284.9743118286133,265.2618103027344,0.103],[288.5257034301758,272.40069580078125,0.111],[292.1375045776367,277.9225769042969,0.119],[295.5197982788086,282.2024230957031,0.128],[298.8434066772461,286.0093688964844,0.135],[302.06250762939453,289.1277770996094,0.145],[304.8784713745117,291.5774230957031,0.153],[307.78784942626953,293.2052001953125,0.161],[310.91458892822266,294.1444396972656,0.169],[315.43958282470703,293.6875,0.179],[320.7121810913086,291.0604248046875,0.186],[326.67847442626953,285.6295166015625,0.195],[334.1291732788086,277.5909729003906,0.203],[342.56493377685547,267.6927185058594,0.212],[350.46805572509766,257.8406677246094,0.22],[357.3875045776367,248.14651489257812,0.228],[362.9277877807617,239.3795166015625,0.237],[366.8916702270508,233.05764770507812,0.244],[368.8979263305664,228.265625,0.253],[369.78992462158203,223.196533203125,0.261],[370.26944732666016,217.5625,0.27],[370.4000015258789,211.94271850585938,0.278],[369.97119903564453,206.353515625,0.287],[369.2423782348633,200.30035400390625,0.295],[368.7486038208008,194.61459350585938,0.303],[368.14029693603516,190.30624389648438,0.312],[367.9111099243164,186.94790649414062,0.32],[367.68021392822266,184.34408569335938,0.329],[367.33020782470703,182.34552001953125,0.336],[366.97953033447266,181.03302001953125,0.345],[366.8444595336914,180.17919921875,0.353],[366.8444595336914,179.56109619140625,0.362],[366.37638092041016,179.91665649414062,0.378],[367.2000198364258,181.31875610351562,0.419],[367.2000198364258,181.69442749023438,0.427]]]}"
758,2026-02-18 16:54:32.764981,υ,"{""letter"":""υ"",""timestamp"":""2026-02-18T16:54:32.897Z"",""num_strokes"":1,""strokes"":[[[232.9730224609375,180.5326690673828,0.001],[232.9730224609375,180.5326690673828,0.034],[232.9730224609375,204.0145721435547,0.117],[231.86719512939453,221.1161346435547,0.134],[230.72976684570312,237.14173889160156,0.151],[229.9826202392578,250.32249450683594,0.167],[229.21094512939453,266.3022003173828,0.184],[228.0667724609375,281.42015075683594,0.201],[227.33914184570312,294.33274841308594,0.217],[227.16016387939453,306.9275665283203,0.234],[227.41477966308594,317.31715393066406,0.251],[228.46770477294922,326.14381408691406,0.268],[229.97515106201172,332.2407989501953,0.284],[231.9268569946289,336.17018127441406,0.301],[233.3533477783203,337.55824279785156,0.318],[234.18680572509766,337.55824279785156,0.334],[237.38993072509766,336.62074279785156,0.351],[243.1715316772461,332.95741271972656,0.368],[248.96947479248047,327.07386779785156,0.384],[255.23758697509766,317.95668029785156,0.401],[261.79122161865234,305.78517150878906,0.418],[269.45101165771484,290.20140075683594,0.435],[275.56392669677734,274.00071716308594,0.451],[280.19356536865234,257.2567596435547,0.468],[283.1690444946289,239.68714904785156,0.485],[286.17578887939453,222.67115783691406,0.502],[290.30933380126953,207.59095764160156,0.518],[294.04227447509766,193.11399841308594,0.535],[297.0216751098633,180.25816345214844,0.551],[298.91727447509766,168.6704559326172,0.568],[300.02877044677734,160.3778533935547,0.585],[300.5465316772461,155.63673400878906,0.602],[300.2730941772461,154.4513397216797,0.618],[300.00179290771484,154.18003845214844,0.635],[297.2091751098633,158.20030212402344,0.668],[294.42578887939453,166.34873962402344,0.685],[291.90023040771484,175.51597595214844,0.702],[290.46024322509766,184.1864471435547,0.718],[289.64774322509766,192.96803283691406,0.735],[289.64774322509766,200.57533264160156,0.752],[290.9229507446289,206.5333709716797,0.768],[293.52523040771484,212.22230529785156,0.785],[296.8146438598633,216.05503845214844,0.802],[300.0333938598633,218.28517150878906,0.819],[304.58345794677734,219.06214904785156,0.835],[307.3419876098633,218.97691345214844,0.852],[311.70313262939453,217.72300720214844,0.869],[316.4130325317383,215.8501434326172,0.885],[320.0802688598633,213.69459533691406,0.902],[321.7901382446289,212.51918029785156,0.92],[323.33985137939453,212.15589904785156,0.935],[323.4346694946289,212.15589904785156,0.939]]]}"
772,2026-02-18 16:55:12.541638,υ,"{""letter"":""υ"",""timestamp"":""2026-02-18T16:55:12.673Z"",""num_strokes"":1,""strokes"":[[[251.5010757446289,190.68609619140625,0],[250.7745132446289,207.06393432617188,0.126],[250.4112319946289,218.65945434570312,0.141],[250.4112319946289,230.74362182617188,0.157],[250.7745132446289,241.90240478515625,0.174],[251.5699691772461,252.23263549804688,0.191],[252.66548919677734,260.2696228027344,0.207],[253.80257415771484,268.5977478027344,0.224],[255.25179290771484,275.3576354980469,0.241],[256.55860137939453,283.4556579589844,0.257],[258.2549819946289,290.2627868652344,0.274],[259.98828887939453,295.2688293457031,0.291],[261.87500762939453,299.1250915527344,0.307],[262.6949691772461,300.7532043457031,0.324],[263.48473358154297,301.5436706542969,0.341],[264.9868698120117,301.5490417480469,0.357],[268.8149948120117,299.9037780761719,0.374],[274.0713882446289,294.2904968261719,0.39],[279.27877044677734,285.9485168457031,0.407],[284.20491790771484,276.9652404785156,0.424],[289.84268951416016,265.5365905761719,0.441],[294.1821823120117,254.44747924804688,0.458],[298.07991790771484,243.88851928710938,0.475],[300.4964828491211,233.301513671875,0.491],[301.9556198120117,224.11618041992188,0.508],[302.36328887939453,216.99508666992188,0.525],[302.31534576416016,209.203857421875,0.541],[302.00000762939453,201.42758178710938,0.558],[301.63672637939453,196.17437744140625,0.575],[301.63672637939453,193.63287353515625,0.591],[301.2730941772461,192.17367553710938,0.608],[301.2730941772461,190.84091186523438,0.625],[300.9098129272461,190.08700561523438,0.641],[300.9098129272461,189.77740478515625,0.658],[299.40023040771484,192.67330932617188,0.725],[297.55753326416016,196.02273559570312,0.742],[296.0841751098633,200.08209228515625,0.759],[294.94213104248047,204.23651123046875,0.775],[294.7340316772461,208.10653686523438,0.792],[294.7340316772461,210.508544921875,0.808],[295.7276382446289,212.30291748046875,0.825],[298.53446197509766,213.81854248046875,0.842],[303.1871566772461,214.25924682617188,0.859],[310.4829635620117,213.61932373046875,0.875],[317.7738265991211,210.9652099609375,0.892],[323.8519515991211,207.88287353515625,0.909],[328.42720794677734,205.453857421875,0.925],[329.97408294677734,204.49859619140625,0.935]]]}"
786,2026-02-18 16:55:52.273094,υ,"{""letter"":""υ"",""timestamp"":""2026-02-18T16:55:52.440Z"",""num_strokes"":1,""strokes"":[[[254.40767669677734,199.07032775878906,0],[254.40767669677734,199.07032775878906,0.007],[246.81322479248047,219.39564514160156,0.09],[243.4098129272461,234.66868591308594,0.107],[241.32884979248047,250.67015075683594,0.124],[241.17827606201172,264.35902404785156,0.14],[242.91478729248047,278.86009216308594,0.157],[245.46768951416016,292.3295440673828,0.174],[248.76741790771484,303.18186950683594,0.19],[252.77628326416016,311.5369415283203,0.207],[258.39383697509766,317.4385528564453,0.224],[265.1417007446289,319.8408966064453,0.24],[270.0845260620117,319.5799102783203,0.257],[277.65308380126953,315.43434143066406,0.274],[286.14986419677734,307.82740783691406,0.29],[294.1505813598633,296.1977996826172,0.307],[299.7638626098633,283.67897033691406,0.323],[303.35831451416016,267.0248565673828,0.34],[304.90625762939453,249.9584503173828,0.357],[306.3654251098633,235.33912658691406,0.374],[308.58524322509766,222.4431915283203,0.39],[311.16869354248047,210.7364959716797,0.407],[312.1722640991211,201.50318908691406,0.424],[312.5355453491211,195.4357147216797,0.439]]]}"
800,2026-02-18 17:42:02.580072,υ,"{""letter"":""υ"",""timestamp"":""2026-02-18T17:42:02.688Z"",""num_strokes"":1,""strokes"":[[[254.40767669677734,214.70033264160156,0],[254.40767669677734,214.70033264160156,0.047],[253.2770004272461,235.90553283691406,0.115],[252.54830169677734,248.28907775878906,0.13],[252.2276382446289,261.94850158691406,0.147],[252.2276382446289,275.84693908691406,0.164],[252.5909194946289,286.1147003173828,0.181],[254.13707733154297,297.67613220214844,0.198],[256.58524322509766,307.74647521972656,0.215],[259.96485137939453,316.88502502441406,0.231],[264.34659576416016,323.7592315673828,0.248],[268.4605941772461,327.66688537597656,0.265],[270.78055572509766,328.47096252441406,0.281],[275.37110137939453,327.5908966064453,0.298],[281.46558380126953,322.02809143066406,0.315],[287.33277130126953,313.62330627441406,0.331],[292.2347640991211,302.6306915283203,0.348],[297.1559066772461,289.26283264160156,0.365],[301.56534576416016,275.97975158691406,0.381],[304.7013626098633,263.0809783935547,0.398],[305.5511703491211,249.84693908691406,0.415],[304.95775604248047,237.3885040283203,0.432],[304.17969512939453,227.78587341308594,0.449]]]}"
814,2026-02-18 17:42:44.356397,υ,"{""letter"":""υ"",""timestamp"":""2026-02-18T17:42:44.495Z"",""num_strokes"":1,""strokes"":[[[265.66976165771484,280.4911346435547,0],[265.66976165771484,280.4911346435547,0.083],[264.57991790771484,302.0809783935547,0.148],[263.49007415771484,312.13319396972656,0.165],[263.12679290771484,320.44886779785156,0.181],[262.76351165771484,327.60194396972656,0.198],[262.76351165771484,335.08876037597656,0.214],[262.90023040771484,341.5135040283203,0.231],[264.1793441772461,347.09730529785156,0.248],[265.71166229248047,351.4541778564453,0.264],[267.58878326416016,354.3806915283203,0.283],[269.4815444946289,356.2744903564453,0.298],[271.77664947509766,357.51527404785156,0.315],[274.04297637939453,357.91334533691406,0.331],[276.9801254272461,358.27662658691406,0.348],[280.05933380126953,357.8579864501953,0.365],[285.1104507446289,356.2397003173828,0.381],[289.68360137939453,352.78871154785156,0.398],[294.3032760620117,347.6381378173828,0.415],[298.4496078491211,341.43251037597656,0.432],[301.91158294677734,335.40309143066406,0.448],[304.9457015991211,328.50038146972656,0.465],[307.6729507446289,320.89381408691406,0.482],[310.26244354248047,313.8487091064453,0.498],[312.1353073120117,308.22621154785156,0.515],[314.3551254272461,302.28126525878906,0.532],[315.88672637939453,296.2397003173828,0.548],[316.53197479248047,292.53517150878906,0.565],[316.16869354248047,288.31752014160156,0.582],[314.7145004272461,282.85157775878906,0.598],[312.52806854248047,278.11753845214844,0.615],[310.49539947509766,275.3181915283203,0.632],[308.98970794677734,274.03550720214844,0.649],[307.22586822509766,273.5848846435547,0.666],[305.99610137939453,274.13002014160156,0.682],[305.99610137939453,274.31178283691406,0.699],[305.63282012939453,275.49827575683594,0.715],[305.26953887939453,277.3920440673828,0.732],[305.7755813598633,280.0497283935547,0.749],[307.34838104248047,283.06568908691406,0.766],[310.6051254272461,285.62501525878906,0.782],[314.96414947509766,286.91407775878906,0.799],[319.68041229248047,287.3973846435547,0.816],[324.6598129272461,287.3973846435547,0.832],[327.7940444946289,287.0337371826172,0.839]]]}"
828,2026-02-18 17:49:50.831255,υ,"{""letter"":""υ"",""timestamp"":""2026-02-18T17:49:50.964Z"",""num_strokes"":1,""strokes"":[[[254.40767669677734,212.49508666992188,0],[254.40767669677734,212.49508666992188,0.054],[254.04439544677734,216.89849853515625,0.121],[253.3174819946289,224.293701171875,0.137],[253.3174819946289,231.44146728515625,0.154],[253.3174819946289,238.64028930664062,0.171],[253.3174819946289,246.99008178710938,0.187],[254.41622161865234,256.3345642089844,0.204],[256.2979507446289,265.1324768066406,0.222],[258.55541229248047,272.5611267089844,0.239],[260.8682632446289,277.4012756347656,0.254],[262.67330169677734,280.3313293457031,0.27],[264.57884979248047,283.3728942871094,0.287],[266.80362701416016,286.3047790527344,0.304],[268.99825286865234,287.7951354980469,0.32],[270.59127044677734,288.5628967285156,0.337],[272.3473129272461,288.8270568847656,0.354],[274.9009323120117,288.1221618652344,0.371],[278.9776382446289,285.1293029785156,0.387],[282.37642669677734,280.2315368652344,0.404],[285.45349884033203,273.7912292480469,0.421],[287.72693634033203,266.9676818847656,0.438],[289.26493072509766,261.6438293457031,0.454],[290.76883697509766,256.7777404785156,0.471],[291.86898040771484,251.13815307617188,0.488],[292.0238265991211,243.28231811523438,0.506],[289.06465911865234,231.75180053710938,0.521],[287.83097076416016,225.94390869140625,0.53]]]}"
842,2026-02-18 17:50:38.64686,υ,"{""letter"":""υ"",""timestamp"":""2026-02-18T17:50:38.732Z"",""num_strokes"":1,""strokes"":[[[274.3892135620117,172.8753662109375,0],[273.06961822509766,176.17584228515625,0.106],[271.22444915771484,182.73794555664062,0.122],[270.01990509033203,190.02487182617188,0.136],[269.30294036865234,199.81430053710938,0.153],[269.30294036865234,209.20883178710938,0.169],[269.30294036865234,217.90631103515625,0.186],[269.66622161865234,223.446044921875,0.203],[270.52381134033203,229.14352416992188,0.219],[271.63745880126953,235.4417724609375,0.235],[272.57247161865234,240.87643432617188,0.252],[273.7457504272461,245.3753662109375,0.269],[275.37891387939453,249.89773559570312,0.286],[276.85335540771484,253.33273315429688,0.302],[278.28267669677734,255.64706420898438,0.319],[280.1598129272461,257.1828918457031,0.336],[282.94283294677734,258.7074279785156,0.352],[287.13460540771484,259.0213317871094,0.369],[292.0763626098633,258.8988342285156,0.386],[298.2738265991211,256.3416442871094,0.402],[304.36328887939453,252.44638061523438,0.419],[311.1935501098633,247.11508178710938,0.436],[316.98368072509766,240.88601684570312,0.453],[321.9868698120117,233.11334228515625,0.469],[325.4013137817383,224.40200805664062,0.486],[327.81819915771484,211.86862182617188,0.503],[329.27344512939453,200.60406494140625,0.519],[329.97408294677734,190.25680541992188,0.536],[329.53588104248047,183.98226928710938,0.553],[328.01563262939453,176.02133178710938,0.57],[325.9044876098633,169.31149291992188,0.586],[322.8980941772461,162.89382934570312,0.603],[319.41194915771484,158.92401123046875,0.62],[316.32991790771484,156.57211303710938,0.637],[313.02877044677734,155.79156494140625,0.653],[310.48509979248047,155.79156494140625,0.671],[308.23438262939453,156.85263061523438,0.687],[307.44922637939453,158.41656494140625,0.703],[308.4162063598633,160.47372436523438,0.72],[312.7574691772461,164.80789184570312,0.737],[319.94710540771484,168.31646728515625,0.753],[329.21805572509766,171.12466430664062,0.77],[339.9417953491211,172.40838623046875,0.786],[349.63851165771484,173.15377807617188,0.803],[357.3355941772461,172.8753662109375,0.82],[362.0973129272461,172.21841430664062,0.837],[362.30757904052734,172.14849853515625,0.84]]]}"
856,2026-02-18 18:41:29.504287,υ,"{""letter"":""υ"",""timestamp"":""2026-02-18T18:41:29.411Z"",""num_strokes"":1,""strokes"":[[[261.66666666666663,199.16666666666663,0],[258.3333333333333,207.83333333333326,0.028],[258.3333333333333,216.83333333333326,0.044],[258.3333333333333,219.5,0.061],[258.3333333333333,230.16666666666663,0.061],[262,251.5,0.078],[268.66666666666663,273.5,0.094],[274.66666666666663,289.16666666666663,0.111],[279.66666666666663,293.5,0.128],[287.3333333333333,290.5,0.144],[297.3333333333333,274.16666666666663,0.161],[304,252.16666666666663,0.178],[308.3333333333333,230.16666666666663,0.194],[311.66666666666663,214.5,0.211],[313.3333333333333,205.83333333333326,0.228],[314,202.83333333333326,0.244]]]}"
